id,seller_id,name,description,price,image,stock,category_id,created_at
913,9,SanaaStyle Organic Scarf,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,104.19,/uploads/synthetic_prod_913.jpg,176,4,2025-12-14 11:46:32
914,2,GoldenHorn Premium Woven Basket,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,22.33,/uploads/synthetic_prod_914.jpg,719,9,2025-06-17 11:46:32
915,21,YemenTech Handcrafted Pottery,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,198.22,/uploads/synthetic_prod_915.jpg,571,9,2025-08-18 11:46:32
916,18,Moka Ultra Earrings,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,103.18,/uploads/synthetic_prod_916.jpg,717,4,2024-10-28 11:46:32
917,17,Hadramout Authentic Vase,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,38.75,/uploads/synthetic_prod_917.jpg,61,6,2024-10-08 11:46:32
918,17,DesertOasis Ultra Rug,A must-have for your collection. Designed for durability and excellence.,121.27,/uploads/synthetic_prod_918.jpg,32,6,2024-05-12 11:46:32
919,24,Moka Handcrafted Mocha Coffee,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,28.24,/uploads/synthetic_prod_919.jpg,549,8,2025-09-22 11:46:32
920,20,RedSea Ultra Jacket,A must-have for your collection. Designed for durability and excellence.,111.34,/uploads/synthetic_prod_920.jpg,708,3,2024-08-25 11:46:32
921,20,YemenTech Luxury Handbag,Engineered for high performance. Customers love the premium feel and long-lasting build.,138.52,/uploads/synthetic_prod_921.jpg,363,4,2026-01-12 11:46:32
922,24,Moka Organic Sidr Honey,Discover the rich heritage and modern utility blended perfectly in this product.,50.17,/uploads/synthetic_prod_922.jpg,681,8,2025-02-18 11:46:32
923,3,Hadramout Organic Coffee Pot,Engineered for high performance. Customers love the premium feel and long-lasting build.,148.85,/uploads/synthetic_prod_923.jpg,736,6,2025-10-03 11:46:32
924,6,RedSea Premium Belt,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,141.68,/uploads/synthetic_prod_924.jpg,571,3,2025-03-18 11:46:32
925,21,Saba Essential Power Bank,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,336.42,/uploads/synthetic_prod_925.jpg,51,2,2025-05-28 11:46:32
926,18,Balkis Essential Perfume,Discover the rich heritage and modern utility blended perfectly in this product.,86.86,/uploads/synthetic_prod_926.jpg,6,4,2025-06-13 11:46:32
927,19,DesertOasis Handcrafted Ring,Engineered for high performance. Customers love the premium feel and long-lasting build.,126.09,/uploads/synthetic_prod_927.jpg,941,3,2024-08-05 11:46:32
928,19,Balkis Premium Laptop,Discover the rich heritage and modern utility blended perfectly in this product.,1072.0,/uploads/synthetic_prod_928.jpg,580,2,2024-12-29 11:46:32
929,17,SanaaStyle Organic Necklace,A must-have for your collection. Designed for durability and excellence.,16.12,/uploads/synthetic_prod_929.jpg,886,4,2024-04-16 11:46:32
930,14,Hadramout Classic Fouta,Discover the rich heritage and modern utility blended perfectly in this product.,89.74,/uploads/synthetic_prod_930.jpg,391,3,2024-10-13 11:46:32
931,14,Hadramout Advanced Saffron,A must-have for your collection. Designed for durability and excellence.,158.95,/uploads/synthetic_prod_931.jpg,984,8,2025-07-23 11:46:32
932,6,AdenGoods Classic Copper Tray,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,216.82,/uploads/synthetic_prod_932.jpg,919,9,2025-02-19 11:46:32
933,10,RedSea Essential Jacket,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,53.43,/uploads/synthetic_prod_933.jpg,583,3,2025-05-15 11:46:32
934,18,SanaaStyle Ultra Headphones,Engineered for high performance. Customers love the premium feel and long-lasting build.,1302.87,/uploads/synthetic_prod_934.jpg,628,2,2024-12-09 11:46:32
935,8,AdenGoods Classic Kids Jacket,A must-have for your collection. Designed for durability and excellence.,81.71,/uploads/synthetic_prod_935.jpg,363,5,2025-09-15 11:46:32
936,11,Hadramout Organic Earrings,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,35.59,/uploads/synthetic_prod_936.jpg,636,4,2024-10-24 11:46:32
937,24,DesertOasis Authentic Watch,Engineered for high performance. Customers love the premium feel and long-lasting build.,28.41,/uploads/synthetic_prod_937.jpg,591,3,2025-04-05 11:46:32
938,8,GoldenHorn Handcrafted Bed Sheets,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,124.71,/uploads/synthetic_prod_938.jpg,700,6,2025-08-27 11:46:32
939,12,DesertOasis Ultra Board Game,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,8.86,/uploads/synthetic_prod_939.jpg,285,5,2025-02-21 11:46:32
940,12,Balkis Classic Building Blocks,A must-have for your collection. Designed for durability and excellence.,6.57,/uploads/synthetic_prod_940.jpg,903,5,2026-04-10 11:46:32
941,24,Saba Handcrafted Monitor,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,1096.52,/uploads/synthetic_prod_941.jpg,431,2,2024-07-21 11:46:32
942,1,GoldenHorn Modern Puzzle,Discover the rich heritage and modern utility blended perfectly in this product.,87.92,/uploads/synthetic_prod_942.jpg,955,5,2025-06-08 11:46:32
943,24,RedSea Essential Mug,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,68.23,/uploads/synthetic_prod_943.jpg,972,6,2025-03-20 11:46:32
944,20,Saba Modern Coffee Pot,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,86.53,/uploads/synthetic_prod_944.jpg,836,6,2024-04-29 11:46:32
945,23,Saba Handcrafted Lip Balm,Engineered for high performance. Customers love the premium feel and long-lasting build.,87.79,/uploads/synthetic_prod_945.jpg,720,7,2024-12-03 11:46:32
946,25,RedSea Advanced Scarf,A must-have for your collection. Designed for durability and excellence.,9.35,/uploads/synthetic_prod_946.jpg,128,4,2024-10-16 11:46:32
947,16,Hadramout Luxury Cushion,A must-have for your collection. Designed for durability and excellence.,133.57,/uploads/synthetic_prod_947.jpg,989,6,2024-10-12 11:46:32
948,25,Moka Authentic Building Blocks,Engineered for high performance. Customers love the premium feel and long-lasting build.,120.59,/uploads/synthetic_prod_948.jpg,285,5,2024-06-20 11:46:32
949,20,Moka Advanced Wooden Box,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,29.63,/uploads/synthetic_prod_949.jpg,949,9,2025-10-26 11:46:32
950,9,RedSea Modern Olive Oil,Discover the rich heritage and modern utility blended perfectly in this product.,162.88,/uploads/synthetic_prod_950.jpg,773,8,2024-04-23 11:46:32
951,12,YemenTech Handcrafted Handbag,Discover the rich heritage and modern utility blended perfectly in this product.,96.3,/uploads/synthetic_prod_951.jpg,763,4,2026-03-19 11:46:32
952,16,Saba Classic Tablet,A must-have for your collection. Designed for durability and excellence.,881.64,/uploads/synthetic_prod_952.jpg,508,2,2026-02-26 11:46:32
953,2,Balkis Modern Saffron,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,138.42,/uploads/synthetic_prod_953.jpg,441,8,2024-09-24 11:46:32
954,7,RedSea Essential Oud Perfume,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,95.59,/uploads/synthetic_prod_954.jpg,92,7,2025-04-26 11:46:32
955,12,Saba Premium Argan Oil,Engineered for high performance. Customers love the premium feel and long-lasting build.,114.61,/uploads/synthetic_prod_955.jpg,316,7,2024-12-22 11:46:32
956,10,AdenGoods Premium Jambiya,A must-have for your collection. Designed for durability and excellence.,36.68,/uploads/synthetic_prod_956.jpg,744,9,2026-02-20 11:46:32
957,10,GoldenHorn Premium Soap,Discover the rich heritage and modern utility blended perfectly in this product.,68.44,/uploads/synthetic_prod_957.jpg,400,7,2025-01-06 11:46:32
958,20,Hadramout Modern Shoes,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,18.37,/uploads/synthetic_prod_958.jpg,153,3,2024-05-09 11:46:32
959,2,RedSea Modern Sidr Honey,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,59.64,/uploads/synthetic_prod_959.jpg,737,8,2025-05-02 11:46:32
960,22,RedSea Authentic Dates,A must-have for your collection. Designed for durability and excellence.,199.22,/uploads/synthetic_prod_960.jpg,392,8,2024-12-23 11:46:32
961,15,Balkis Luxury Earrings,A must-have for your collection. Designed for durability and excellence.,12.1,/uploads/synthetic_prod_961.jpg,845,4,2025-08-31 11:46:32
962,10,RedSea Handcrafted Toy Car,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,51.46,/uploads/synthetic_prod_962.jpg,302,5,2024-04-15 11:46:32
963,22,RedSea Authentic Jambiya,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,125.94,/uploads/synthetic_prod_963.jpg,718,9,2025-09-11 11:46:32
964,17,YemenTech Organic Bluetooth Speaker,A must-have for your collection. Designed for durability and excellence.,330.32,/uploads/synthetic_prod_964.jpg,172,2,2024-05-04 11:46:32
965,15,AdenGoods Authentic Watch,Engineered for high performance. Customers love the premium feel and long-lasting build.,115.74,/uploads/synthetic_prod_965.jpg,713,3,2025-06-22 11:46:32
966,12,AdenGoods Organic Monitor,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,1297.87,/uploads/synthetic_prod_966.jpg,428,2,2024-05-07 11:46:32
967,11,SanaaStyle Essential Dates,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,160.12,/uploads/synthetic_prod_967.jpg,852,8,2025-08-26 11:46:32
968,7,RedSea Authentic Ring,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,31.86,/uploads/synthetic_prod_968.jpg,580,3,2026-01-13 11:46:32
969,12,DesertOasis Modern Serum,Discover the rich heritage and modern utility blended perfectly in this product.,113.69,/uploads/synthetic_prod_969.jpg,450,7,2025-03-05 11:46:32
970,1,YemenTech Classic Wooden Box,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,26.3,/uploads/synthetic_prod_970.jpg,142,9,2025-01-09 11:46:32
971,12,SanaaStyle Handcrafted Shirt,A must-have for your collection. Designed for durability and excellence.,32.78,/uploads/synthetic_prod_971.jpg,591,3,2025-09-03 11:46:32
972,16,SanaaStyle Authentic Air Fryer,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,42.95,/uploads/synthetic_prod_972.jpg,430,6,2025-04-20 11:46:32
973,12,GoldenHorn Organic Perfume,Discover the rich heritage and modern utility blended perfectly in this product.,18.78,/uploads/synthetic_prod_973.jpg,554,4,2025-08-18 11:46:32
974,3,GoldenHorn Premium Oud Perfume,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,20.17,/uploads/synthetic_prod_974.jpg,703,7,2026-03-03 11:46:32
975,6,DesertOasis Essential Monitor,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,161.55,/uploads/synthetic_prod_975.jpg,909,2,2025-09-18 11:46:32
976,21,AdenGoods Premium Watch,A must-have for your collection. Designed for durability and excellence.,73.76,/uploads/synthetic_prod_976.jpg,101,3,2024-05-06 11:46:32
977,1,Saba Ultra Incense Burner,Engineered for high performance. Customers love the premium feel and long-lasting build.,176.61,/uploads/synthetic_prod_977.jpg,884,9,2025-11-10 11:46:32
978,17,SanaaStyle Modern Hawaij Spice,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,17.16,/uploads/synthetic_prod_978.jpg,90,8,2025-04-21 11:46:32
979,18,Saba Modern Saffron,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,97.07,/uploads/synthetic_prod_979.jpg,942,8,2025-06-02 11:46:32
980,1,Moka Advanced Cushion,A must-have for your collection. Designed for durability and excellence.,89.82,/uploads/synthetic_prod_980.jpg,230,6,2025-09-16 11:46:32
981,1,SanaaStyle Advanced Coffee Pot,A must-have for your collection. Designed for durability and excellence.,80.01,/uploads/synthetic_prod_981.jpg,252,6,2024-10-27 11:46:32
982,8,DesertOasis Classic Cushion,Discover the rich heritage and modern utility blended perfectly in this product.,115.86,/uploads/synthetic_prod_982.jpg,469,6,2024-11-09 11:46:32
983,3,AdenGoods Advanced Shawl,Engineered for high performance. Customers love the premium feel and long-lasting build.,96.18,/uploads/synthetic_prod_983.jpg,891,4,2025-12-05 11:46:32
984,13,Hadramout Modern Handbag,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,31.84,/uploads/synthetic_prod_984.jpg,142,4,2024-06-07 11:46:32
985,17,Hadramout Organic Watch,Engineered for high performance. Customers love the premium feel and long-lasting build.,106.58,/uploads/synthetic_prod_985.jpg,163,3,2025-09-13 11:46:32
986,1,RedSea Essential Perfume,A must-have for your collection. Designed for durability and excellence.,147.38,/uploads/synthetic_prod_986.jpg,374,4,2025-08-03 11:46:32
987,24,AdenGoods Authentic Soap,Discover the rich heritage and modern utility blended perfectly in this product.,136.03,/uploads/synthetic_prod_987.jpg,171,7,2024-08-30 11:46:32
988,19,DesertOasis Modern Mug,Engineered for high performance. Customers love the premium feel and long-lasting build.,116.4,/uploads/synthetic_prod_988.jpg,489,6,2024-11-22 11:46:32
989,3,GoldenHorn Advanced Dress,Engineered for high performance. Customers love the premium feel and long-lasting build.,77.96,/uploads/synthetic_prod_989.jpg,512,4,2025-12-28 11:46:32
990,16,YemenTech Handcrafted Olive Oil,Engineered for high performance. Customers love the premium feel and long-lasting build.,45.87,/uploads/synthetic_prod_990.jpg,396,8,2024-08-23 11:46:32
991,4,DesertOasis Premium Air Fryer,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,99.07,/uploads/synthetic_prod_991.jpg,53,6,2025-02-22 11:46:32
992,1,YemenTech Handcrafted Action Figure,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,99.97,/uploads/synthetic_prod_992.jpg,295,5,2025-09-12 11:46:32
